track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
7iXBqj42eDlccv9J2qjMnh,Johann Sebastian Bach;Pietro De Maria,Clásica para los niños de hoy,"The Well-Tempered Clavier, Book I, BWV 846-869: Prelude No. 1 in C Major, BWV 846",0,135373,False,0.212,0.00299,0,-41.531,1,0.0413,0.991,0.941,0.0643,0.0839,140.353,4,classical
0c1rZSPk2AtPkcfjfsU7QB,Johann Sebastian Bach;The Monteverdi Choir;English Baroque Soloists;John Eliot Gardiner,Classical Christmas 2022,"Christmas Oratorio, BWV 248 / Part One - For The First Day Of Christmas: No. 1 Chorus: ""Jauchzet, frohlocket""",0,459360,False,0.499,0.327,1,-16.66,1,0.0382,0.937,0.161,0.131,0.43,134.882,3,classical
2DtwGjmtPWlIfBvx1TBqhZ,Johann Sebastian Bach;Göran Söllscher,Classical Running,"Suite for Solo Cello No. 1 in G Major, BWV 1007 (Transcr. for Solo Guitar by Göran Söllscher): I. Prélude",0,160000,False,0.358,0.201,3,-24.341,1,0.0464,0.957,0.886,0.0983,0.201,140.081,4,classical
2Gi7g9L0XDJpMDfwuCYLO4,Johann Sebastian Bach;Boston Pops Orchestra;Arthur Fiedler,Weihnachten Klassik 2022,Christmas Oratorio BWV 248: Shepherd's Music,0,445733,False,0.129,0.169,7,-19.892,1,0.0408,0.916,0.942,0.124,0.0541,52.153,3,classical
13fHL98xB2yE18abme2NbU,Johann Sebastian Bach;Daniel Hope;Lorenza Borrani;Lucy Gould;Stewart Eaton;William Conway;Enno Senft;Stefan Maass;Stefan Rath,Weihnachten Klassik 2022,"Suite No. 3 in D Major, BWV 1068: II. Air",0,301333,False,0.169,0.049,2,-23.409,1,0.0385,0.956,0.017,0.15,0.0799,136.065,4,classical
0GNwjs9goG4MPH7RMNGmn9,Johann Sebastian Bach;Albrecht Mayer;Beni Araki,Weihnachten Klassik 2022,"Christmas Oratorio, BWV 248 / Pt. 2: Sinfonia",0,307920,False,0.145,0.135,7,-16.841,1,0.0429,0.978,0.971,0.323,0.0535,77.975,3,classical
68FoCsZDzesgt2jlmvpFdM,Johann Sebastian Bach;Berliner Philharmoniker;Herbert von Karajan,Weihnachten Klassik 2022,"Brandenburg Concerto No. 3 in G, BWV 1048: 1. (Allegro)",0,391560,False,0.513,0.296,7,-15.81,1,0.0496,0.99,0.803,0.158,0.804,84.367,4,classical
4335pP7BWDcZtaiLz1NEMb,Johann Sebastian Bach;Olaf Bär;Crispian Steele-Perkins;English Baroque Soloists;John Eliot Gardiner,Weihnachten Klassik 2022,"Christmas Oratorio, BWV 248 / Part One - For The First Day Of Christmas: No. 8 Aria: ""Großer Herr, o starker König""",0,262306,False,0.579,0.276,1,-17.433,1,0.0446,0.958,0.00202,0.0551,0.715,95.222,4,classical
3hyLdoIjuv5JV0MyE4GQkg,Johann Sebastian Bach;Boston Pops Orchestra;Arthur Fiedler,,"Herz und Mund und Tat und Leben, Cantata BWV 147 - Arr. Robert Bockholt: Jesu Joy of Men's Desiring",0,204666,False,0.138,0.173,7,-17.603,1,0.0371,0.955,0.928,0.161,0.159,100.657,4,classical
7gcEhyaquVPjSkUj9rugM3,Johann Sebastian Bach;The Monteverdi Choir;English Baroque Soloists;John Eliot Gardiner,Weihnachten Klassik 2022,"Christmas Oratorio, BWV 248 / Part One - For The First Day Of Christmas: No. 1 Chorus: ""Jauchzet, frohlocket""",0,459360,False,0.499,0.327,1,-16.66,1,0.0382,0.937,0.161,0.131,0.43,134.882,3,classical
5vBMUlQOjiL6d4j5WndjSd,Bombay Jayashri;Danvendra Arya,LoFi Songs,Zara Zara - LoFi,48,256971,False,0.635,0.486,11,-11.857,0,0.0698,0.707,0.0854,0.422,0.343,130.088,4,classical
5VJkEUAvmEelXkmKAE21U6,Rashid Khan;Palak Muchhal;Neha Sharma;Aashim Gulati,"Yaar Zaahir (feat. Neha Sharma,Aashim Gulati)","Yaar Zaahir (feat. Neha Sharma,Aashim Gulati)",46,289133,False,0.677,0.38,3,-14.241,1,0.0324,0.937,0.0571,0.112,0.525,102.036,4,classical
2agBDIr9MYDUducQPC1sFU,Yiruma,Yiruma 2nd Album 'First Love' (The Original & the Very First Recording),River Flows In You,71,188786,False,0.315,0.22,9,-21.343,1,0.0514,0.987,0.943,0.0802,0.116,145.195,4,classical
5kWMV8yuPP6zSdz4MZhjVh,Sultan Khan;Shreya Ghoshal;Salim Merchant,Ustad And The Divas,Leja Leja,45,269815,False,0.603,0.743,9,-7.013,1,0.0553,0.728,4.22e-05,0.103,0.341,100.021,4,classical
3B8vWrQFz67fYB0olCe20u,Sirkazhi Govindarajan,Karnan,Ullathil Nalla Ullam,46,234133,False,0.191,0.536,8,-12.125,1,0.046,0.969,0.00339,0.14,0.608,77.224,4,classical
0rFdbImiFCvAY8jD2aE391,V. Selvaganesh;Karthik;Chinmayi,Kulla Nari Kootam (Original Motion Picture Soundtrack),Vizhigalile,47,301986,False,0.612,0.518,4,-8.888,0,0.19,0.639,8.47e-05,0.0817,0.527,159.894,4,classical
0qRgtkRi15K2osfLIvcHEs,Bombay Jayashri,Star Hits of Vijay & Surya,"Ondra Renda (From ""Kaakha Kaakha"")",48,306626,False,0.642,0.562,9,-9.304,0,0.0607,0.584,0.0,0.104,0.671,149.82,4,classical
4fRXTcxDbKX3CqvTT49Qb7,Kadri Gopalnath;Nithyasree,Sangamam,Sowkkiyama,43,354190,False,0.662,0.681,11,-10.138,1,0.0477,0.284,0.00148,0.0769,0.414,99.986,4,classical
3ZtIwbJDYiJNeJEs2CuvKV,Ramesh Mishra,Popular Covers - Saregama And Pehchan Music Vol - 4,Meri Sansaon Main Basa Hai,45,141061,False,0.4,0.148,0,-12.625,1,0.0341,0.95,0.0,0.132,0.486,70.628,4,classical
1nS2gyHrXNqlCM7f1A90Pi,Bombay Jayashri,Theri (Original Motion Picture Soundtrack),Thaimai,51,166229,False,0.248,0.42,9,-11.747,1,0.0274,0.587,0.00473,0.108,0.218,84.013,3,classical
42vD6luOTR1WtATGz1zns9,Soolamangalam Sisters,Sri Skandha Guru Kavasam,Skandha Sashti Kavacham,46,1223800,False,0.677,0.351,2,-16.101,0,0.0509,0.838,0.0,0.0978,0.706,117.443,4,classical
0NHlPYnisv4NcPCa4a6qcG,Sirkazhi Govindarajan,Vinayagar - Murugan Songs Tamil Devotionl -Revival,Vinayagane Vinai Theerpavane Revival,47,184117,False,0.42,0.666,3,-9.957,1,0.077,0.818,0.123,0.377,0.653,99.91,4,classical
03EPzqTSIyOUc5YkXFmCjF,Claude Debussy;Alice Sara Ott,Relajación y siestas,"Suite bergamasque, L. 75: III. Clair de lune",0,294960,False,0.32,0.00501,1,-33.366,1,0.0455,0.993,0.919,0.0618,0.0383,68.947,5,classical
1C2MHvFmeoFpExBtWOiQ4Z,M. S. Subbulakshmi,Sri Venkatesa Suprabhatham,Sri Venkateshwara Suprabhatham,48,1240944,False,0.605,0.408,7,-7.678,1,0.495,0.955,0.0,0.419,0.798,85.498,3,classical
7uBroc53jwR7CErmQjAmDg,Antonio Vivaldi;Cet étrange éclat,Sfumato,"Sonate pour violoncelle, RV 47: II. Largo",0,201560,False,0.124,0.00798,11,-26.94,0,0.0464,0.818,0.934,0.101,0.0376,97.295,4,classical
2DMiSkHwT061yJo4nWdkvt,Antonio Vivaldi;Cet étrange éclat,Sfumato,"Sonate pour violoncelle, RV 47: I. Preludio",1,168266,False,0.144,0.0231,9,-24.877,1,0.0414,0.604,0.401,0.118,0.108,139.798,4,classical
0UntXdPSzIklVRVudybVCC,Antonio Vivaldi;Gidon Kremer;Leslie Pearson;London Symphony Orchestra;Claudio Abbado,Klassische Weihnachtsmusik,"Violin Concerto in F Minor, Op. 8, No. 4, RV 297 ""L'inverno"": I. Allegro non molto",0,221653,False,0.434,0.162,5,-17.945,0,0.0452,0.846,0.138,0.108,0.159,147.626,4,classical
58ina5MM56CHWVlIbXiAZT,Antonio Vivaldi;Gidon Kremer;Leslie Pearson;London Symphony Orchestra;Claudio Abbado,Klassische Weihnachtsmusik,"Violin Concerto in F Minor, Op. 8, No. 4, RV 297 ""L'inverno"": II. Largo",0,89840,False,0.513,0.287,10,-19.716,1,0.0472,0.976,0.00247,0.0991,0.265,100.492,4,classical
2SNcSWDurvPuyfRveaJ9Qv,Ludwig van Beethoven;Anatol Ugorski,Relajación y siestas,"Bagatelle in A Minor, WoO 59 ""Für Elise""",0,243666,False,0.323,0.0146,2,-30.952,0,0.053,0.995,0.919,0.0692,0.19,124.998,4,classical
6yIzoSwijD3azfmYP3HPBp,Ludwig van Beethoven;Allen High School Symphony Orchestra;David Devoto,2021 Midwest Clinic: Allen High School Symphony Orchestra (Live),"Symphony No. 8 in F Major, Op. 93: I. Allegro vivace e con brio (Live)",0,521159,False,0.222,0.116,5,-23.212,1,0.0363,0.844,0.823,0.69,0.313,175.723,3,classical
1poKSG0QzW5oIIkBdiCcAR,Ludwig van Beethoven;Michael Barenboim;West-Eastern Divan Orchestra;Daniel Barenboim,The Best Classical Playlist,"Violin Concerto in D Major, Op. 61: II. Larghetto",0,576520,False,0.115,0.0484,7,-28.233,1,0.0509,0.885,0.112,0.159,0.0386,175.598,4,classical
3uRQ7w4efEN5PPgpP2kexy,Pyotr Ilyich Tchaikovsky;Mikhail Pletnev,October Classical Playlist,"The Seasons, Op. 37a: No. 10, October, Autumn Song",1,297666,False,0.305,0.00402,2,-36.333,0,0.0469,0.995,0.921,0.0773,0.16,166.509,1,classical
0fKRQb774EaFQcCJEWfoDY,Claude Debussy;Andrzej Cieplinski;Tymoteusz Bies,Irrberge,"Sonata for violin and piano, L. 140: I. Allegro vivo",3,336373,False,0.303,0.0313,2,-21.266,0,0.0486,0.988,0.85,0.0484,0.0586,135.547,4,classical
6KVfvwxp2LlhbA5FByxTmQ,Claude Debussy;Michel Béroff,Stress Free Music,"2 Arabesques, L. 66: I. Andantino con moto",0,202546,False,0.29,0.137,4,-19.495,1,0.0381,0.991,0.926,0.126,0.189,127.17,3,classical
2aPipAYmH0qKr017W6QSYP,Antonio Vivaldi;Cabin John Middle School Advanced Orchestra;Scott Herman,2021 Midwest Clinic: Cabin John Middle School Advanced Orchestra (Live),"Concerto for 2 Cellos in G Minor, RV 531: I. Allegro (Live)",0,251560,False,0.401,0.448,7,-22.262,0,0.552,0.918,0.759,0.682,0.695,110.936,4,classical
42ViMZMqf5jw5u6VWch4Dg,Antonio Vivaldi;Avi Avital;Venice Baroque Orchestra,Classical Running,"Mandolin Concerto in C Major, RV 425: III. Allegro",0,107280,False,0.374,0.366,0,-24.258,1,0.0617,0.722,0.897,0.12,0.294,147.865,4,classical
3uHiCtn2tZyglsAnAzX0Th,Claude Debussy;Andrzej Cieplinski;Tymoteusz Bies,Irrberge,"Sonata for violin and piano, L. 140: II. Intermède. Fantasque et léger",2,274693,False,0.369,0.0898,7,-22.042,1,0.0572,0.987,0.744,0.224,0.077,167.655,4,classical
5EVVBILF2NeX8qpQyxbvYl,Claude Debussy;Andrzej Cieplinski;Tymoteusz Bies,Irrberge,"Sonata for violin and piano, L. 140: III. Finale. Très animé",2,311400,False,0.348,0.111,5,-19.65,1,0.0455,0.982,0.861,0.0874,0.0985,136.303,3,classical
3r6kY1RSobW4X46YTdQ3sz,Ludwig van Beethoven;Krystian Zimerman;London Symphony Orchestra;Sir Simon Rattle,Classical Running,"Piano Concerto No. 4 in G Major, Op. 58: III. Rondo. Vivace",0,600040,False,0.325,0.156,7,-19.344,1,0.0354,0.956,0.881,0.0881,0.107,142.451,4,classical
29x9jxkl6ESKOdxETtbMwT,Antonio Vivaldi;Renato Fasano;Luigi Ferro;I virtuosi di Roma,October Classical Playlist,"Violin Concerto No. 3 in F Major, RV 293 ""Autumn"": II. Largo",0,145653,False,0.344,0.0258,2,-34.634,1,0.0392,0.637,0.322,0.0845,0.0355,116.868,4,classical
0KMayG55Y3QCYK2Yxq7qj7,Ludwig van Beethoven;Murray Perahia,,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": I. Adagio sostenuto",0,316440,,0.146,,1,-40.843,0,0.0434,0.995,0.945,0.113,0.0973,166.462,3,classical
5Wr9eVJ9Ccpx6uYTLETkbk,Ludwig van Beethoven;Wiener Philharmoniker;Andris Nelsons,Classical Running,"Symphony No. 6 in F Major, Op. 68 ""Pastoral"": III. Lustiges Zusammensein der Landleute. Allegro",0,308240,False,0.283,0.139,5,-18.546,1,0.0476,0.931,0.841,0.54,0.334,158.524,1,classical
3ZDlAqVNvGOVluvCXp2M30,Pyotr Ilyich Tchaikovsky;phil Blech Wien;Anton Mittermayr,Klassische Weihnachtsmusik,"Der Nussknacker, Op. 71: Ouvertüre",0,193733,False,0.707,0.261,5,-14.57,1,0.0559,0.994,0.904,0.0724,0.576,117.466,4,classical
7KglChjFBt7P48M94S5Xtz,Antonio Vivaldi;Cecilia Bartoli;Arnold Schoenberg Chor;Il Giardino Armonico;Giovanni Antonini,Silvia Colloca - Sing Like An Italian,"Dorilla in Tempe, RV 709: Dell'aura al sussurrar",0,124558,False,0.519,0.185,0,-19.579,1,0.0452,0.972,3.55e-05,0.0705,0.704,119.371,4,classical
48AAhCg91UjUhFZ17sNcSD,Ludwig van Beethoven;Anne-Sophie Mutter;Yo-Yo Ma;Daniel Barenboim;West-Eastern Divan Orchestra,,"Triple Concerto in C Major, Op. 56: III. Rondo alla Polacca - Live at Philharmonie, Berlin / 2019",0,759920,,0.367,,0,-16.454,1,0.0414,0.846,0.679,0.0729,0.356,105.35,4,classical
5ljHk6rwIFtX83jenOl8Q3,Pyotr Ilyich Tchaikovsky;phil Blech Wien;Anton Mittermayr;Wiener Sängerknaben,Classical Christmas,"Der Nussknacker, Op. 71: Schneeflockenwalzer",0,387333,False,0.39,0.248,2,-14.52,0,0.0411,0.986,0.92,0.104,0.15,94.64,4,classical
79K4b21afCoS5rOV2g47h2,Pyotr Ilyich Tchaikovsky;phil Blech Wien;Anton Mittermayr,Classical Christmas,"Der Nussknacker, Op. 71: Ouvertüre",0,193733,False,0.707,0.261,5,-14.57,1,0.0559,0.994,0.904,0.0724,0.576,117.466,4,classical
6Bxxx5ky6qiTCGH3i85Bkw,Pyotr Ilyich Tchaikovsky;phil Blech Wien;Anton Mittermayr;Wiener Sängerknaben,Klassische Weihnachtsmusik,"Der Nussknacker, Op. 71: Schneeflockenwalzer",0,387333,False,0.39,0.248,2,-14.52,0,0.0411,0.986,0.92,0.104,0.15,94.64,4,classical
0yWYIK5nQMffvW4jmewjjk,Claude Debussy;Peter Schmalfuss,Refreshing Piano,"Deux arabesques, L. 66: No. 1, Andantino con moto in E Major",0,234973,False,0.241,0.017,6,-29.271,0,0.0432,0.993,0.883,0.0548,0.0875,72.821,4,classical
6TAbbhxDGOq97WUQCNBYc4,Pyotr Ilyich Tchaikovsky;Boston Symphony Orchestra;Seiji Ozawa,Classical Christmas,"The Nutcracker, Op. 71, TH.14 / Act 1: No. 2 March",0,145013,False,0.615,0.194,4,-20.573,0,0.0393,0.973,0.808,0.12,0.589,75.981,4,classical
7h5pDH0iwJH7pylIlhNjVW,Pyotr Ilyich Tchaikovsky;phil Blech Wien;Anton Mittermayr,Klassische Weihnachtsmusik,"Der Nussknacker, Op. 71: Marsch der Zinnsoldaten",0,164640,False,0.585,0.309,4,-12.274,0,0.0945,0.992,0.918,0.0558,0.578,134.927,4,classical
3hiSM94kP26A53TV6AT1uq,Claude Debussy;Jean-Rodolphe Kars,Clásica para los niños de hoy,"Préludes / Book 1, L. 117: 8. La fille aux cheveux de lin",0,150440,False,0.285,0.00464,3,-38.222,0,0.0435,0.995,0.844,0.0582,0.216,72.32,3,classical
67LYYS7jqF8qTNvEUe0t1M,Claude Debussy;Arturo Benedetti Michelangeli,,"Préludes / Book 1, L. 117: VIII. La fille aux cheveux de lin",0,174720,False,0.411,0.00692,6,-30.268,1,0.0512,0.994,0.882,0.0538,0.17,101.663,4,classical
1iDb9PtzYXk5xYw7JkQ3VT,Claude Debussy;Seong-Jin Cho,,"Children's Corner, L. 113: I. Doctor Gradus Ad Parnassum",0,141986,False,0.242,0.0296,5,-28.611,1,0.0401,0.993,0.902,0.0751,0.0438,70.249,4,classical
367ORcqkmIh0KCnb6KqREY,Pyotr Ilyich Tchaikovsky;Paris Conservatoire Orchestra;Anatole Fistoulari,,"Nutcracker Suite, Op. 71a: Chinese Dance (Tea)",0,70920,,0.523,,10,-19.966,1,0.0403,0.771,0.00984,0.0518,0.961,110.157,4,classical
4AKUmRJmSyi0uwiP6HxKzG,Claude Debussy;Jacques Février,Clásica para los niños de hoy,"Préludes / Book 1, L.117: 8. La fille aux cheveux de lin",0,129132,False,0.416,0.00701,6,-31.421,1,0.0558,0.995,0.952,0.078,0.234,72.341,4,classical
5QneyHW0TfrAG0Z4QU5EjD,Pyotr Ilyich Tchaikovsky;Martha Argerich;Nicolas Economou,Classical Christmas,"Nutcracker Suite, Op. 71a, TH. 35 (Arr. For Piano 4-Hands): IIf. Danses caractéristiques. Danse des mirlitons: Moderato assai",0,129293,False,0.433,0.073,2,-29.13,1,0.0493,0.994,0.863,0.0829,0.424,152.601,4,classical
1APMLD7JwHPdiWFObXKqXP,Pyotr Ilyich Tchaikovsky;Berliner Philharmoniker;Mstislav Rostropovich,Classical Christmas,"The Nutcracker (Suite), Op. 71a, TH. 35: IIf. Dance of the Reed-Pipes (Mirlitons)",0,155000,False,0.45,0.0485,2,-31.079,1,0.038,0.972,0.911,0.172,0.316,126.978,4,classical
5I8ljz9WeudlOIoDBOL0dJ,Pyotr Ilyich Tchaikovsky;National Philharmonic Orchestra;Richard Bonynge,Classical Running,"Swan Lake, Op. 20, TH.12 / Act 3: No. 21 Danse espagnole (Allegro non troppo. Tempo di bolero)",0,173560,False,0.397,0.213,6,-19.174,0,0.0303,0.597,0.0596,0.196,0.506,107.562,3,classical
5LPy7NtfFifsoc41Updffv,Pyotr Ilyich Tchaikovsky;Berliner Philharmoniker;Mstislav Rostropovich,Classical Christmas,"The Nutcracker (Suite), Op. 71a, TH. 35: IIb. Dance of the Sugar-Plum Fairy",0,126000,False,0.277,0.0113,4,-38.384,0,0.0285,0.769,0.00268,0.321,0.0725,102.532,4,classical
1RTcQvHYYB69XlQKvJe6h4,Bombay Jayashri,Excuse Me,Prethese Antha,42,288496,False,0.547,0.62,11,-8.601,1,0.062,0.408,0.0002,0.0996,0.2,83.997,4,classical
4GaTyDp4257sMSNbNXIlMW,Bombay Jayashri,Baahubali - The Beginning,Mamta Se Bhari,44,228985,False,0.63,0.414,9,-9.888,0,0.0291,0.615,0.000329,0.162,0.394,100.946,4,classical
61cxfQqN4UOhCpNsj3mBl5,Prasanna;Namitha Babu,Chandi Veeran (Original Motion Picture Soundtrack),Alunguraen Kulunguraen,45,270000,False,0.57,0.703,7,-5.51,1,0.0486,0.313,5.92e-06,0.0556,0.598,172.025,4,classical
43ZA173zlPZnKN3YSjrzHU,Andrea Bocelli;Chris Botti,Coffee Break,When I Fall In Love,26,281558,False,0.327,0.279,8,-10.318,1,0.0291,0.928,0.000144,0.12,0.15,69.66,5,classical
2WdqL8OHTKV7NA9zfeTsFq,Andrea Bocelli,En la nada,El Abeto,0,257680,False,0.358,0.233,5,-10.632,1,0.0305,0.884,2.8e-06,0.0838,0.167,82.938,3,classical
35Krmwgrk5mTqD0mptXlU5,Bombay Jayashri,Patchai Kili Muthucharam (Original Motion Picture Soundtrack),Unakkul Naane,43,281103,False,0.701,0.559,7,-12.297,0,0.0537,0.752,0.00077,0.0935,0.542,112.99,4,classical
6vf5x73BHeI7hz4x7FxYjT,Antônio Carlos Jobim,The Greatest Jazz Mix,Look To The Sky,0,137933,False,0.499,0.215,11,-17.369,0,0.031,0.898,0.913,0.0989,0.74,132.383,4,classical
3oIit4SAjQVdzqY15adCpV,Yiruma,Classical Christmas,Maybe Christmas - Orchestra Version,0,303297,False,0.105,0.154,1,-14.355,1,0.0334,0.946,0.895,0.0683,0.0756,71.0,4,classical
3LmYMHpOQaZ8YvgPrXtYJu,Antônio Carlos Jobim,Chill in Brazil,Triste,1,181600,False,0.568,0.396,8,-13.921,1,0.029,0.738,0.159,0.116,0.578,136.489,4,classical
2fa6Yb3QTKnvF2P0zRi6JT,Andrea Bocelli,La navidad es todo aquello que nos hace recordar...,Santa Claus llegò a la ciudad,0,214151,False,0.347,0.499,10,-7.596,1,0.0344,0.756,0.0,0.183,0.345,133.872,4,classical
2PWYFc8JR7O1KWOoGofltM,Andrea Bocelli;Reba McEntire,Holidays Are Coming,Blue Christmas,0,256880,False,0.168,0.306,5,-9.298,1,0.0331,0.828,3.92e-06,0.0969,0.131,77.89,4,classical
4yp2yp607NbAqmpvtvk5Bp,Yiruma,Christmas Dinner,Maybe Christmas - Orchestra Version,0,303297,False,0.105,0.154,1,-14.355,1,0.0334,0.946,0.895,0.0683,0.0756,71.0,4,classical
4CM2CpR5UpFoObTmuFOUIj,Antônio Carlos Jobim,Chill in Brazil,Favela,0,154960,False,0.457,0.224,9,-19.476,0,0.0344,0.715,1.2e-06,0.224,0.48,80.845,4,classical
1U1DAlctm9lKbTYUSczTgU,Yiruma,Klassische Weihnachtsmusik,Maybe Christmas - Orchestra Version,0,303297,False,0.105,0.154,1,-14.355,1,0.0334,0.946,0.895,0.0683,0.0756,71.0,4,classical
2cEOeF7kmKInfVrk2A3yQU,Andrea Bocelli,Ya huele a buñuelos,Santa Claus llegò a la ciudad,0,214151,False,0.347,0.499,10,-7.596,1,0.0344,0.756,0.0,0.183,0.345,133.872,4,classical
40mJ95jVI9T37L4FXlU6Lc,Andrea Bocelli;Reba McEntire,pov: you hear the bells jingle,Blue Christmas,0,256880,False,0.168,0.306,5,-9.298,1,0.0331,0.828,3.92e-06,0.0969,0.131,77.89,4,classical
5XPQQLzZUXLIT6mLnLRY83,Andrea Bocelli;Reba McEntire,World's Best Christmas Playlist,Blue Christmas,0,256880,False,0.168,0.306,5,-9.298,1,0.0331,0.828,3.92e-06,0.0969,0.131,77.89,4,classical
4Lfod3ZkXkJBZZhw2cHKCk,Antônio Carlos Jobim,Ressaquinha,Neptune's Hep Tune,0,133506,False,0.548,0.412,5,-10.248,1,0.0333,0.807,0.934,0.127,0.325,79.512,4,classical
5vOVMNYDam6F6jtemqnNX2,Antônio Carlos Jobim;Frank Sinatra,christmas but not christmas songs,The Girl From Ipanema,0,200360,False,0.541,0.321,5,-14.418,1,0.0329,0.714,0.00345,0.101,0.549,133.537,4,classical
35HIvMiqOB6hPisSOAX6Sr,Erik Satie;Alice Sara Ott,Relajación y siestas,3 Gymnopédies: No. 1 Lent et douloureux,0,205280,False,0.448,0.00609,7,-38.376,1,0.184,0.994,0.936,0.0749,0.201,76.323,4,classical
0ZaTXADJkB2NqupSfqoKCF,Franz Schubert;Burak Çebi,,Piano Sonata D. 960 in B-Flat Major: IV. Allegro ma non troppo,0,517106,False,0.382,0.0982,10,-20.443,1,0.0501,0.991,0.884,0.0955,0.156,70.881,4,classical
1d0ETNqlQNy9EUyk5Frl8h,Wiener Philharmoniker;Claudio Abbado,Twisted Halloween Hits,"21 Hungarian Dances, WoO 1: No. 5 in G Minor: Allegro",0,139266,False,0.365,0.196,3,-14.108,1,0.0349,0.904,0.968,0.0831,0.588,77.88,4,classical
5hEdBoHMDEpXUKAhSi1kCB,Wiener Philharmoniker;Claudio Abbado,Pumpkin Patch Hits,"21 Hungarian Dances, WoO 1: No. 5 in G Minor: Allegro",0,139266,False,0.365,0.196,3,-14.108,1,0.0349,0.904,0.968,0.0831,0.588,77.88,4,classical
5aGhOb4iwTbfrgxQGjGwyC,Franz Schubert;Mischa Maisky;Pavel Gililov,Classical Christmas 2022,"Ave Maria, ""Ellens Gesang III"", Op.52 No.6, D.839 (Arr. Johannes Palaschko)",0,335666,False,0.0918,0.0325,8,-26.707,1,0.0494,0.995,0.864,0.109,0.0393,68.958,1,classical
6Paa21xzskYSJgTLaEZyPX,Erik Satie;Anne Queffélec,Stress Free Music,3 Gymnopédies: I. Lent et douloureux,0,212773,False,0.461,0.00214,7,-34.268,1,0.0526,0.996,0.945,0.0818,0.234,84.3,3,classical
3tKdiNNytrfyet3dkDB594,Pyotr Ilyich Tchaikovsky;Berliner Philharmoniker;Mstislav Rostropovich,Classical Christmas 2022,"The Nutcracker (Suite), Op. 71a, TH. 35: IIb. Dance of the Sugar-Plum Fairy",1,126000,False,0.277,0.0113,4,-38.384,0,0.0285,0.769,0.00268,0.321,0.0725,102.532,4,classical
3eLiYrRTjxmMA8OG7ArBmU,Pyotr Ilyich Tchaikovsky;Una Bourne,"Mozart, Liszt & Others: Piano Works","12 Pieces for Piano, Op. 40, TH 138: No. 9, Valse",0,167800,False,0.334,0.168,11,-22.454,0,0.0457,0.99,0.753,0.0349,0.496,132.362,3,classical
6Dzkkhn4obrUBA4765UHC4,Pyotr Ilyich Tchaikovsky;Una Bourne,"Mozart, Liszt & Others: Piano Works","The Seasons, Op. 37a, TH 135 (Excerpts): No. 11, November ""On the Troika""",0,167920,False,0.344,0.18,4,-22.637,1,0.0396,0.993,0.931,0.279,0.527,140.086,4,classical
5fOI6B4Ccf9z8vBUq5SBzM,Pyotr Ilyich Tchaikovsky;Boston Symphony Orchestra;Seiji Ozawa,Classical Christmas 2022,"The Nutcracker, Op. 71, TH.14 / Act 1: No. 2 March",0,145013,False,0.615,0.194,4,-20.573,0,0.0393,0.973,0.808,0.12,0.589,75.981,4,classical
6L7KVaJCXL8sxUzByOVFKp,Pyotr Ilyich Tchaikovsky;Una Bourne,"Mozart, Liszt & Others: Piano Works","The Seasons, Op. 37a, TH 135 (Excerpts): No. 6, June ""Barcarolle""",0,185453,False,0.207,0.144,7,-26.105,0,0.039,0.994,0.866,0.33,0.358,155.492,3,classical
0HQYQXD04GO22G74Kx4Av2,Pyotr Ilyich Tchaikovsky;Martha Argerich;Nicolas Economou,Classical Christmas 2022,"Nutcracker Suite, Op. 71a, TH. 35 (Arr. For Piano 4-Hands): IIf. Danses caractéristiques. Danse des mirlitons: Moderato assai",0,129293,False,0.433,0.073,2,-29.13,1,0.0493,0.994,0.863,0.0829,0.424,152.601,4,classical
68xC2JQSgK9L43IkW7UvNT,Pyotr Ilyich Tchaikovsky;Daniel Hope;Zürcher Kammerorchester,Relajación y siestas,"Serenade for String Orchestra in C Major, Op. 48, TH 48: II. Waltz. Moderato. Tempo di Valse",0,242680,False,0.232,0.184,7,-20.299,1,0.0452,0.917,0.916,0.126,0.254,89.624,3,classical
4j63MsY1JhofTuai9FwWb3,Pyotr Ilyich Tchaikovsky;Una Bourne,"Mozart, Liszt & Others: Piano Works","2 Pieces for Piano, Op. 10, TH 132: No. 2, Humoresque. Allegretto scherzando",0,140573,False,0.372,0.252,7,-21.368,1,0.0508,0.995,0.851,0.104,0.194,93.599,3,classical
3dHerkK02dWlSUgJOzzdHy,Pyotr Ilyich Tchaikovsky;phil Blech Wien;Anton Mittermayr,Classical Christmas,"Der Nussknacker, Op. 71: Marsch der Zinnsoldaten",0,164640,False,0.585,0.309,4,-12.274,0,0.0945,0.992,0.918,0.0558,0.578,134.927,4,classical
5XHvLFENXejcEhj5kdLGt5,Pyotr Ilyich Tchaikovsky;Evgeny Kissin;Berliner Philharmoniker;Herbert von Karajan,Classical Running,"Piano Concerto No. 1 in B-Flat Minor, Op. 23, TH. 55: 3. Allegro con fuoco - Live at Philharmonie, Berlin",0,526706,False,0.378,0.379,10,-16.888,0,0.136,0.961,0.835,0.682,0.347,135.92,3,classical
